StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-12-16,7,838,13161,1595,55104,2448,79413,1556,14020,2736,24307,41970,26731,126024,0,276718,5443,24250,63588
2022-07-26,10,5612,18018,5248,77832,0,213713,5650,11753,5996,21583,49599,22286,143792,0,257680,4171,12456,42689
2022-06-14,7,6367,15622,8153,43944,0,151630,3760,10954,1562,18622,42979,20929,130796,1936,249333,4415,14243,39384
2022-04-14,7,6320,15999,4555,16547,0,110437,2690,11744,1562,19425,39094,21719,24492,2114,258767,3997,18415,44178
2022-08-31,20,991,5701,1635,34652,0,79946,597,11297,13103,19446,32201,17545,114992,0,196338,3230,12021,48161
2022-12-21,1,696,5842,4400,75576,3400,109720,2398,11054,2002,17372,23351,17590,86984,0,181803,3424,14367,42399
2022-10-17,22,1130,3882,4181,39728,0,80658,3334,9640,4069,16837,24337,16109,89800,0,179796,3024,10716,42161
2022-10-25,10,2673,13286,4445,75752,1466,180039,3922,13119,9613,21313,34414,22124,116172,0,257964,4366,15150,43252
2022-05-20,16,1392,11483,2692,16362,0,99630,642,10318,4268,21166,36931,21444,29659,1898,244055,3896,13711,52340
2022-10-05,16,1070,8595,5560,41816,0,166137,5265,12360,17220,22673,39045,23117,111860,0,241051,4300,14079,55209
2022-02-17,0,1340,5545,6651,15588,2859,217274,4734,12523,14861,19378,25994,16758,24123,1303,215773,3769,16704,42892
2022-03-27,12,6253,14009,5527,19111,663,175350,4229,12688,2712,15734,23798,16195,23799,1664,193709,3417,14529,25363
2022-07-13,22,820,4856,3725,40472,0,59876,3473,11606,1133,18071,30655,16599,119488,1280,182943,2777,10674,46646
2022-03-16,6,2248,10410,2124,12782,184,81515,1834,12324,5524,23331,40779,23633,30301,1464,267106,5038,19386,50731
2022-11-20,8,1645,10278,2755,66256,1550,69132,2379,11559,3298,20440,26822,19534,87532,0,191663,4059,17993,45980
2022-07-23,14,4518,11310,3282,68536,0,161001,2953,10672,1590,21127,40182,19112,123976,0,195705,3363,12288,31836
2022-12-03,14,885,8362,1546,50992,133,67161,4074,13123,8038,21990,32594,22805,108800,0,227384,4289,18652,56029
2022-10-31,5,750,7035,1590,53392,2116,52634,889,12300,1655,15366,25101,18293,83312,0,181214,4113,13872,45350
2022-10-04,15,1192,7342,2582,51808,0,111383,3600,12467,11519,20944,35930,22169,113156,0,230595,3956,14295,52432
2022-01-17,0,1429,6350,6596,5520,0,182810,4963,13846,7700,18873,22011,16081,22793,1445,208196,3701,16889,43473
2022-08-26,14,3960,11240,3384,76752,0,117186,1344,11331,5293,21916,38448,22366,124464,0,229889,4098,13687,47873
2022-08-08,21,800,6016,992,43688,0,63527,581,9047,3460,17712,28434,16351,109368,0,179665,3064,10717,45130
2022-05-29,9,3430,15154,4455,80684,0,151708,2128,9929,8950,17471,27990,16122,95080,1540,199784,2841,12673,35370
2022-08-10,17,713,10896,1985,58804,0,79955,650,10896,6228,20651,35632,21207,126616,0,219844,3861,12860,48585
2022-08-07,7,4897,15947,5400,50848,0,144427,1635,9632,1739,15978,30450,15384,93024,0,175400,3663,11314,28960
2022-12-11,4,1612,8283,1323,44180,360,61148,1889,11961,1669,16645,22584,16738,79028,0,173621,3424,17938,41571
2022-11-27,7,1575,13626,1090,36820,2640,119713,3212,11864,15958,19156,27593,18358,84020,0,185387,3791,16609,45296
2022-04-14,19,948,5698,2024,8585,0,69276,2688,10324,1426,20933,32342,20395,24450,2078,217265,3551,15480,52972
2022-05-23,10,6097,17133,5944,88824,0,206338,4388,11395,2767,19734,38814,20876,122374,1983,267182,4460,14386,42429
2022-11-20,7,1246,9014,2559,57456,1228,59656,2470,11459,2613,19533,26115,19054,81336,0,180625,3997,17548,45470
2022-07-10,10,6199,19815,7408,67364,0,216707,3375,10841,3370,16672,28001,16238,108516,1652,201971,3657,12101,34810
2022-08-13,17,868,8645,2839,80052,0,83944,736,10015,3398,18289,29963,18623,113944,0,187201,3487,11992,46675
2022-01-26,14,1214,9809,5200,12926,0,129879,5339,15338,6456,26784,45631,25248,33314,2332,297457,5234,20062,63730
2022-05-04,20,792,4245,3375,14753,0,40472,845,10839,571,19884,29022,18070,25511,1925,211884,3475,13157,49491
2022-10-14,11,6060,14079,3945,77300,0,97695,2366,10228,2835,18117,35964,21896,114220,0,242411,4180,12333,53361
2022-08-08,0,751,6549,805,31664,0,53145,706,8959,822,14060,23850,13723,88208,0,150077,2667,10315,40128
2022-03-05,0,825,5094,1152,9276,277,74127,1895,12480,5640,19680,25685,18306,22935,1589,205414,3540,16891,42118
2022-02-28,23,836,8785,1741,5637,378,134983,4710,14168,6657,20865,26931,18700,23865,1729,223098,3699,16735,44130
2022-08-22,8,3360,16777,3310,83940,0,136602,1316,10310,1935,20322,34859,22347,116840,0,240678,4498,13945,40621
2022-07-28,10,6859,16049,6583,59528,0,188721,2248,11275,5527,19982,46019,20987,140648,0,251754,3924,12245,32298
2022-08-31,6,4201,14609,4568,26984,0,94820,1455,12201,10372,19589,42317,21689,116004,0,238666,4273,14570,45518
2022-09-16,0,688,5974,5033,38460,0,126614,4400,9892,12419,15636,26888,15424,91928,0,175455,2883,10833,41033
2022-06-01,3,991,7728,2372,27140,0,52405,908,10041,1904,17594,29461,18790,93296,1154,191904,3661,13736,41044
2022-04-21,18,925,8141,1866,13986,0,99724,2537,11242,12995,23434,35857,22273,30769,1824,245201,3953,14117,53702
2022-04-21,20,1024,7622,1394,11806,0,100963,2723,10626,12976,20981,29303,19362,26220,1764,219419,3592,13090,48912
2022-06-16,19,1068,8786,2358,42032,0,68782,1600,10045,484,21551,38496,16365,133304,898,196931,3235,12794,51604
2022-08-29,10,6622,13445,6673,69516,0,159325,2461,13182,2576,20008,39088,21648,131224,0,241015,3689,14257,39692
2022-08-05,3,831,3814,2828,42732,0,59810,1673,9373,2094,16760,31796,17639,96944,0,185460,3184,10943,43081
2022-02-20,10,5011,12748,5606,21190,3718,225233,5381,13181,16492,20469,27275,19103,25903,1619,239852,4484,18323,51148
2022-06-20,1,997,3978,1377,20628,0,53699,343,9387,5908,15076,24601,14267,90036,1090,159889,2793,11162,39972
2022-03-24,19,1000,4989,1539,16442,67,54237,1665,12455,1658,23499,36420,21994,32323,2340,248700,4034,16283,54164
2022-01-12,17,854,12155,2708,16077,0,84905,4721,15593,2199,27485,45320,25898,35298,2741,294938,5057,20053,64476
2022-07-16,22,820,5013,3721,37356,0,69917,2837,11206,965,15723,28978,14065,108304,1246,156205,2404,10349,42953
2022-02-22,12,5272,18694,6422,21972,3350,198786,3927,13106,16191,22384,40641,23710,30667,2157,288503,5031,21097,58482
2022-09-26,8,2329,11499,3935,64560,0,194527,5027,11374,15794,21454,36292,21674,110540,0,259258,4529,14755,53654
2022-09-04,2,548,4456,2637,31660,0,80659,2777,8830,3852,13930,22927,12998,79700,0,144619,2622,10965,39176
2022-04-02,8,3346,18548,8765,28477,670,151896,2448,11865,9114,21794,33688,22340,27744,1961,252501,4136,17221,40638
2022-02-27,12,4194,14491,2910,10550,3622,199479,2821,13661,9145,18914,26159,18406,26316,1822,210687,4203,16116,30953
2022-12-10,3,850,7629,947,73444,210,64102,2156,12375,2173,16965,23040,17884,80440,0,184209,3313,16942,43212
2022-02-08,0,1833,9327,4711,13115,2594,168695,4910,13975,15541,19927,25728,17865,23957,1317,220433,3769,16587,43939
2022-06-24,21,1217,8558,4692,31192,0,58325,1547,9384,1868,19670,31912,17556,99288,1428,183569,3154,10200,47690
2022-02-07,19,1877,9364,6057,15243,3529,158912,4314,14677,13604,25071,38021,22343,33725,2408,271469,4580,19457,57619
2022-01-20,16,1286,10220,7166,15783,0,178544,5095,17442,14879,27499,46108,25462,35358,2508,310695,5672,22259,66557
2022-04-30,18,686,6757,1793,13070,0,54735,927,16040,1135,20073,29064,18604,25548,1715,198735,3520,14170,48492
2022-06-29,13,6109,17301,4081,85432,0,142692,2154,10069,2509,24431,47500,22879,125028,1911,244085,4259,14648,38546
2022-02-25,18,847,7893,4122,17248,2923,155006,3964,15878,6857,24781,39606,23682,33034,2474,275041,4737,18242,58452
2022-03-25,3,583,4373,1341,10350,2,35384,1920,12594,1194,18557,26563,18297,22369,1312,198445,3560,14800,40353
2022-06-02,21,699,5754,1086,31428,0,56579,2757,10279,6669,19387,24784,17150,105080,1661,189085,3282,12590,46613
2022-11-15,13,1136,7616,1072,100644,362,103085,4386,13577,13526,23000,39530,23468,116428,0,249258,4554,17500,51884
2022-04-21,14,4149,11561,3089,22772,0,130223,3855,10638,11695,20263,38034,22927,28157,1670,249408,4323,14401,39597
2022-04-01,6,1846,15677,7588,21874,404,163331,3016,12276,14539,23648,41506,24515,31579,2093,290993,4900,19719,58846
2022-08-21,21,1261,5535,1363,51888,0,37679,675,10665,549,15533,23763,14812,101236,0,158279,2924,11215,43890
2022-07-10,6,4889,16913,6263,42004,0,160962,3117,10921,5227,15467,27609,15438,88700,1191,179665,3461,11628,37294
2022-07-02,17,1123,12904,1761,72280,0,80580,2299,10690,1697,21056,38019,17836,109748,1657,191610,3365,12291,43708
2022-11-26,22,994,8659,585,39888,3053,75867,2001,11072,15485,17787,24046,16490,93184,0,173659,3175,14866,43691
2022-11-08,13,2872,7607,3754,75420,2192,166003,4386,12335,17255,21286,37575,22114,115348,0,253065,4215,16645,50947
2022-08-14,16,1258,10564,2231,81352,0,96664,1903,10114,2746,18304,28073,16496,105004,0,189640,3770,12679,45617
2022-02-03,9,5811,16390,3014,12607,2800,134884,4288,13121,13697,23153,43203,25033,33036,2169,296094,5315,22687,62757
2022-12-02,9,1571,9122,2163,53324,434,95309,3048,13392,11495,25030,41830,26352,130448,0,276657,4763,19075,60890
2022-06-12,23,690,7192,1192,57036,0,62926,2320,9575,2943,15166,23110,14601,93268,1108,162326,2739,11186,40933
2022-11-10,2,730,5610,3509,32548,1403,146402,2287,10087,13475,16157,23710,16718,83388,0,185064,3057,12144,40199
2022-06-13,16,1855,12413,3783,69372,0,144840,4877,10955,2845,22100,40562,21157,135068,2141,241168,4097,14096,43765
2022-04-15,4,1240,8608,1611,7646,0,62306,3267,10607,1132,15608,33014,20466,18848,658,165632,3432,15175,46968
2022-07-27,22,620,5613,1539,36232,0,61052,2333,9820,4554,17642,32950,15777,113256,0,174437,2680,10320,43659
2022-01-15,21,698,5106,1369,7429,0,55254,3196,13642,2504,21469,27380,18446,27917,2004,215035,3694,16689,49838
2022-03-29,9,6928,13338,3905,10735,363,130959,3514,12222,2232,19289,37651,22938,30940,2231,276701,4600,18173,47492
2022-04-17,2,1271,8531,1501,9280,0,68972,948,9088,4355,14398,18983,13402,17694,1063,155875,3165,13042,37775
2022-05-28,17,949,11381,4689,65760,0,143915,2164,10622,9535,18293,32588,18518,104048,1611,204026,3373,13199,42804
2022-11-21,22,1047,8492,646,87868,868,136629,2367,10204,15450,19894,25707,18833,100060,0,204256,3760,16469,47200
2022-01-09,4,864,6533,3151,21726,0,159620,4768,11998,16484,18435,22836,16484,20873,1155,190586,3892,17248,42409
2022-11-29,9,2466,10733,3622,81112,94,55141,2570,13207,1553,24042,42693,25089,123840,0,269011,4833,18213,58528
2022-11-26,20,1055,8852,706,44692,3524,73143,2288,11824,14566,19839,28283,18693,107204,0,191849,3423,15533,48254
2022-10-30,21,726,4302,725,29572,2437,63894,825,11634,5022,16132,21702,15039,86708,0,167235,3008,12987,42358
2022-09-27,6,1614,17762,3632,46500,0,120614,2165,12242,10993,21440,39219,21960,112036,0,250494,4311,14818,53120
2022-09-12,8,6815,15026,4485,46780,0,132019,2263,10639,3640,17019,38885,20864,127416,0,239742,4374,14396,39174
2022-09-03,9,6588,12068,7443,66980,0,225904,3352,10388,4914,15386,31193,18609,105572,0,215208,3873,12859,29611
2022-12-29,15,648,9699,7065,77968,1228,190046,6021,14984,18344,21405,32667,21211,107048,0,223826,4703,17987,56644
2022-06-28,14,4317,12621,3436,70620,0,116581,1438,10542,1475,24144,47500,22281,121716,1799,236835,4533,14459,39672
2022-06-27,6,4866,15030,5750,58468,0,107884,1544,10329,718,20579,45222,22423,110832,1697,244037,4532,14399,51237
2022-10-15,19,710,3311,3440,34500,0,120966,3562,9181,16549,18332,26164,16984,99116,0,190118,3103,11306,45820
2022-05-20,11,6911,17112,8464,22513,0,166924,1932,11042,3305,18708,37443,21190,31469,1978,260245,4145,14444,49529
2022-01-30,5,1690,7850,4929,7561,279,186974,3954,13937,12191,19074,25659,16338,22507,621,191198,3850,17818,42888
2022-12-19,17,1002,7318,6282,74896,3212,171290,5245,12959,18857,24878,40205,25153,132660,0,271967,4923,20058,62911
2022-07-30,16,1536,11315,2947,72592,0,85986,1529,10773,1770,17820,36712,18017,117616,0,189025,3517,11524,42853
2022-07-30,23,1307,5573,2334,45116,0,35724,1010,10014,2690,14356,26473,13771,97368,0,144311,2589,9818,40746
2022-07-19,14,4890,15174,3795,95884,0,144003,1601,10896,3803,21219,48026,21694,143692,0,237630,3799,14337,42471
2022-02-28,14,1882,10048,2118,15110,1200,136309,4163,14461,5953,25092,40446,23802,28726,2281,259875,4756,19060,43522
2022-09-01,22,755,6503,960,29316,0,83443,177,9657,9373,16735,27276,15771,104116,0,172937,3032,11968,43200
2022-11-26,6,981,11380,854,43356,2308,61563,1563,11922,6440,20295,32128,20790,91320,0,190683,3753,15711,45357
2022-01-05,19,1496,10257,4705,14223,0,173824,4204,14546,15561,23220,32140,21540,30267,1342,265578,4844,19817,56930
2022-10-01,9,2707,16750,5585,69940,0,195321,2713,10090,12247,19061,28895,18783,97600,0,228948,3711,13466,37156
2022-06-23,15,3211,11586,3012,80536,0,125174,1159,10709,2537,21568,44710,21640,117276,2039,239245,4162,13191,47941
2022-02-04,5,1024,9515,2285,7375,1452,140618,5691,15201,16472,25013,39654,23559,30749,1241,262796,4939,20887,50766
2022-01-21,2,1596,5715,6642,16330,0,150328,3893,15596,9335,20094,26954,18852,24415,1429,230460,3948,18396,44577
2022-03-26,23,1345,5389,2064,7450,188,49592,1052,10331,3237,17427,22351,15657,21245,1525,169303,3133,15279,39841
2022-06-20,6,5025,16519,3673,36336,0,99506,917,9349,7673,20031,43107,21821,121116,1750,244958,4320,14416,42887
2022-02-24,3,560,6469,4712,4319,2000,160228,3826,15228,14903,19667,27565,19236,23680,1277,224280,4047,17254,41974
2022-07-19,1,487,6637,1666,43508,0,46476,1026,9715,3190,15722,30426,15737,103212,0,166706,2643,9799,44496
2022-12-30,5,565,8030,6075,83408,1710,143184,4745,11691,15656,17079,25624,18617,86984,0,176958,3859,16474,45152
2022-05-04,17,904,7748,2259,15593,0,53663,796,10679,723,21771,37203,22178,29151,2066,243299,3986,15206,50132
2022-04-19,22,813,6838,1212,14261,0,77775,811,8840,11297,19365,24301,17394,22057,1394,185192,3122,12809,42692
2022-07-22,1,571,5676,1457,36748,0,75094,2782,10053,2932,16799,31632,16373,105104,0,171661,2573,9743,42510
2022-09-21,16,981,11561,2802,46000,0,47197,815,10734,421,21936,37952,22765,116196,0,230123,3946,14794,51096
2022-04-28,4,1696,12584,2310,9205,0,57804,1818,11723,2529,21352,34305,21858,27115,1329,233175,4339,17201,44105
2022-12-22,16,954,9085,4277,88864,126,132155,4695,14769,8921,23066,38540,24378,119396,0,247668,4586,17679,62710
2022-12-22,11,2590,9616,3653,96936,201,136358,4164,14389,10331,22303,37005,24496,119220,0,245266,4554,17874,51560
2022-02-15,11,4873,13302,4494,22814,1094,160238,5121,16217,15125,22553,43638,23529,32108,0,296213,5146,19806,47992
2022-09-15,20,753,5730,4936,37432,0,104143,4842,10655,12453,18599,31665,17249,110536,0,201443,3228,11919,48269
2022-04-24,23,1178,6813,2601,5442,0,81294,2454,10832,9684,15662,20010,15332,20298,1170,170814,3010,13812,39226
2022-01-31,13,1503,14378,1758,23201,1438,114933,887,13232,15364,25998,43253,24730,31804,2440,297660,4954,21880,61397
2022-03-19,20,1275,5147,3547,11367,2788,163740,2553,10783,16054,21317,28316,18376,26188,1966,219188,3695,15693,47656
2022-01-20,19,1139,6722,6634,17689,0,164397,4617,17133,14088,25898,39145,23256,36496,2702,284708,4904,20254,59313
2022-01-26,12,2220,11301,5229,14494,0,129615,5465,15196,5521,26508,44385,25478,34512,2418,305404,5254,19859,63789
2022-01-18,1,1345,5473,4808,5962,0,88812,2894,12256,2462,19620,25831,18234,24480,1403,209276,3599,17280,45058
2022-06-11,9,7696,21401,6301,79012,0,208633,2867,11072,5654,17125,30860,18990,114320,785,220295,3789,12310,29329
2022-09-06,20,553,4282,3526,40544,0,86826,3437,10010,2881,18959,32440,17061,113620,0,199005,3279,12145,51047
2022-06-14,16,1746,12164,4094,59436,0,91613,2665,10473,1848,21001,41723,21176,138804,2163,234830,4100,13543,43025
2022-06-22,7,5913,16222,6324,42468,0,118017,1770,10764,2439,19445,46890,20679,123084,2022,251434,4581,15039,39655
2022-10-22,17,811,8429,2180,63148,0,92866,1166,12161,3548,20453,29919,19648,100392,0,205840,3400,13854,49021
2022-04-16,5,2524,10235,5349,10483,0,91862,1205,10243,5052,16853,27247,17962,20287,604,183067,3719,15154,40798
2022-09-27,4,694,10286,2394,36652,0,109672,2097,11785,11611,20594,33655,20808,96548,0,224161,4091,14405,46196
2022-08-09,7,4620,13847,5021,49868,0,131054,1398,10590,2648,18711,35446,21281,115828,0,236274,4590,13771,37783
2022-10-04,0,1119,4198,4662,22604,0,79080,1310,10057,4136,15645,23729,15944,84372,0,157574,2894,11281,39688
2022-03-07,6,2546,11559,2575,10204,1715,80489,1738,12750,3173,24615,42635,24072,31387,1362,268984,5036,19693,54554
2022-10-01,1,531,5574,2515,25804,0,160852,4447,7609,15987,15385,22819,15282,79484,0,169716,3033,10963,38124
2022-11-11,12,3155,12517,4276,74860,3171,146754,5500,14172,9034,20611,36501,18446,116052,0,250503,4511,15228,47027
2022-01-18,21,1085,4467,3453,7099,0,86558,4783,15408,2413,23681,31456,20520,29637,2202,246210,3869,17227,52714
2022-07-16,12,6728,14281,7695,70832,0,237851,3082,11182,3121,16851,34977,17923,130280,1574,201802,2971,11601,25853
2022-01-09,9,2632,13301,3591,24596,0,148408,3694,13581,12844,22777,30967,18352,27195,1543,235864,4716,19911,48586
2022-08-06,12,7283,17066,6267,76180,0,190804,5098,10870,2168,18224,37237,17770,119044,0,198626,3700,11196,26907
2022-11-02,6,1174,8992,3603,17500,2567,184639,4230,13285,17815,20437,34948,21282,103936,0,249118,4338,15487,50808
2022-12-21,12,995,8321,3000,106112,3337,114578,3637,13550,15525,23852,39790,25014,121344,0,252217,4846,18635,56849
2022-09-25,5,986,7967,1796,41900,0,48670,819,9930,2686,16424,23335,15441,77584,0,155433,3176,11858,38990
2022-06-15,1,556,3977,2117,30304,0,53222,1204,9501,2352,16121,27775,15773,102064,1198,171302,2920,10795,40148
2022-11-08,15,1182,9505,5151,65580,1926,161394,4603,12939,16574,23417,40026,23427,112552,0,258832,4611,16943,57240
2022-08-18,6,4756,11344,4479,51908,0,76324,1728,10534,2013,19867,31495,22664,100996,0,238123,4537,14732,47622
2022-12-18,3,679,4705,1024,47900,2798,95859,5123,14677,6217,16754,21260,17307,77188,0,185348,3714,16589,43500
2022-06-21,3,1540,8209,4133,19304,0,72888,2818,9676,982,18321,33127,18400,99600,1154,194414,3122,12411,41126
2022-07-18,15,3399,14011,2326,89188,0,107764,2716,11814,1631,20630,46631,20846,145960,0,232360,3678,12631,45485
2022-05-03,18,609,5886,2170,16098,0,53666,792,10642,3002,22250,35055,17791,30117,2084,236315,3944,15398,51882
2022-11-05,14,1843,9787,2050,71436,862,89230,2573,13668,12875,20064,28126,20410,90860,0,203722,3677,14547,47665
2022-07-14,10,7541,16840,9366,59512,0,208719,4793,12874,2417,21254,44801,21969,148352,1760,260705,3880,13158,38295
2022-08-03,23,636,6415,2540,41620,0,43931,927,8287,2136,16265,29889,15491,104180,0,167386,2845,10147,44512
2022-05-18,15,3039,14685,2892,17971,0,106855,2031,11627,1469,19764,37700,21547,29529,1966,249590,4355,14189,46793
2022-02-19,23,1109,5609,5150,8251,3146,144955,3785,13288,9389,17915,22861,15471,23103,1485,194287,3482,16918,43380
2022-10-06,17,682,6322,4272,40596,0,115355,4778,13625,10611,22738,36663,22637,116804,0,246673,4031,13653,55414
2022-06-12,1,1136,8625,1312,51792,0,47193,1609,8862,4522,14482,22639,13188,84448,1022,144588,2508,10420,38346
2022-02-21,18,781,10258,7502,16358,1524,203774,4847,16545,15958,25194,39517,23882,33790,2704,288118,4793,21190,60606
2022-05-26,17,902,11577,5348,97980,0,145319,3628,11423,16668,21674,38885,21453,113096,1797,196633,3529,12823,46571
2022-07-06,15,3166,14207,3837,83844,0,155443,3845,12136,6823,21935,46822,20627,127064,1988,239780,4223,13169,50555
2022-01-31,15,979,13274,1798,20849,1425,112124,891,13232,16321,26499,44704,25312,31394,2409,296299,5533,22890,63451
2022-06-26,11,6693,15313,6292,76512,0,178341,2523,10772,2276,16797,31282,16857,101928,1675,192223,3841,11826,33506
2022-08-13,23,847,4374,1785,45348,0,62111,771,8925,6730,14217,21311,13726,93232,0,147178,2716,10651,42348
2022-11-27,2,1170,10339,622,34316,2746,108397,2405,9822,16609,15221,21175,15476,76980,0,160105,3045,14392,38948
2022-09-19,12,4885,13071,4639,64352,0,206097,3472,12742,8686,19115,36032,21542,120516,0,249762,4001,14852,38617
2022-02-21,8,2083,17349,7873,19246,3228,241778,6361,15822,15786,24763,41892,23826,32401,2034,293202,5400,21716,61126
2022-02-12,12,5351,10529,4463,11492,3040,213857,6053,15020,12750,19642,30348,19380,28758,1957,237591,4567,18410,39604
2022-12-14,22,532,7417,1204,60392,526,88434,1588,11543,4574,21399,27658,20086,102276,0,225657,3823,18504,51610
2022-10-01,12,2652,18803,4491,73552,0,204108,2699,9817,13004,18002,26518,18525,95980,0,213685,3743,12799,32685
2022-12-04,7,2401,8864,3455,26220,1215,77437,3924,11959,9703,19355,27681,18629,88152,0,191270,4046,17132,47400
2022-05-06,12,4830,14001,4290,27438,0,127805,2561,11716,3794,19708,37799,21466,27381,2085,244824,4045,13554,33241
2022-04-27,5,2339,12350,2776,10166,0,66144,1521,10786,1069,21755,38134,22170,29214,1543,249985,4497,16888,39848
2022-04-30,17,747,8575,1631,13274,0,57543,1049,15769,1598,19225,30763,19026,23949,1822,203112,3606,13738,47349
2022-10-07,1,672,4733,2123,27744,0,99174,3887,10400,12401,15804,24339,16586,84436,0,174433,3114,10352,38831
2022-04-29,5,3138,16062,3266,12212,0,72343,1763,10858,3463,20432,37640,22275,28530,1597,247053,4326,16866,47918
2022-11-24,22,1009,4189,278,39264,2157,101717,2468,9856,13748,20175,26995,19124,99304,0,201581,3596,15301,45285
2022-06-22,6,4444,15489,5585,33220,0,98425,1672,10742,2089,19903,46229,21033,119912,1840,244067,4455,14919,42116
2022-08-21,17,1336,11443,2308,79720,0,48502,1195,11552,1079,18464,30417,17806,103500,0,176243,3518,12643,45541
2022-03-09,20,1313,7963,2726,10283,30,90506,2765,13848,6281,23848,34375,21408,29495,2602,244788,4123,17906,52142
2022-05-13,9,5987,16908,6956,17099,0,223316,4177,12148,10922,20307,35790,21731,29753,1932,270939,4024,14584,39729
2022-06-14,15,3161,11951,4988,63752,0,116591,3230,10804,1460,20366,42503,21010,141368,2098,236148,4321,13736,41190
2022-10-03,13,5218,12455,7122,48760,0,142868,3764,11296,1584,18833,36062,21192,110828,0,184504,4050,13746,45863
2022-12-05,21,1041,6779,824,43396,702,58400,1748,13766,5538,21038,28713,19686,112868,0,221449,3639,17435,50607
2022-06-25,23,571,5723,2870,39528,0,50092,461,8440,2477,15227,26005,14468,85580,1039,151458,2816,9783,41418
2022-04-10,22,1024,6295,3879,20084,0,69835,3592,10807,1948,17220,21331,16124,21293,1241,188116,3379,15446,41162
2022-04-03,16,1433,6069,3039,20978,2405,115952,4108,13077,3948,20933,30715,19949,25243,1982,220514,4359,17221,46429
2022-12-25,18,1208,6973,3843,53492,1166,121683,2807,14932,2638,17662,24958,16027,90212,0,187838,3744,16514,48815
2022-06-05,19,831,8673,2866,32572,0,120824,1366,9802,7950,18205,30254,16755,105416,1588,176826,3154,12017,45881
2022-09-02,18,619,6818,3374,42932,0,116826,2247,10544,6958,20360,35839,19982,120772,0,221190,3451,12521,52250
2022-08-04,6,4832,13046,5368,39864,0,110378,2617,10493,1627,18947,43202,21531,116504,0,237132,4294,13168,45935
2022-01-23,12,3471,11610,1168,13231,0,68130,2922,12650,989,22124,28007,20322,29684,2080,225857,4199,18072,51503
2022-10-10,18,981,3982,5262,22664,0,110907,3897,11050,8186,21130,33243,20788,119708,0,233846,3734,12973,53136
2022-07-30,13,3639,15721,3216,74080,0,156864,2202,11064,2276,17636,34978,18360,121452,0,189696,3458,11411,31109
2022-04-12,23,1112,4662,3230,5945,0,125231,4479,9591,3422,18497,24672,17481,22208,1379,192269,3329,14821,40654
2022-10-10,0,1250,4126,3497,32284,0,140902,2673,9993,10004,13971,20040,14576,76488,0,168124,3036,10923,37534
2022-05-09,21,622,5204,3583,9720,0,74022,2988,11833,2721,18979,25830,16916,23969,1543,202272,3259,11375,47346
2022-12-03,19,938,7487,1400,38324,471,71036,3885,12311,9646,21212,30638,20154,119036,0,214690,3934,16873,53602
2022-10-12,1,756,4871,1358,18304,0,53806,1684,10040,1145,15577,23701,16918,78756,0,170409,3000,12069,39229
2022-06-17,2,592,5627,2109,40316,0,39994,1160,9570,3022,16299,29075,13555,100012,1056,164757,2851,11290,41212
2022-09-10,6,1882,13059,2047,23604,0,71120,1182,10277,5977,17798,32740,19097,94440,0,189577,3397,12821,43320
2022-07-06,1,1244,5404,1465,51200,0,70255,3082,9585,3088,17041,30766,16021,97192,1128,173629,2847,10995,41305
2022-07-03,1,567,7071,1495,36568,0,67402,2035,8681,2529,15511,26336,13323,83816,1040,149267,2525,9859,39988
2022-03-01,4,873,7728,1713,8403,61,92272,3621,15256,2498,21894,32928,22076,25964,1349,237761,4570,18876,44224
2022-04-24,1,1577,7129,1630,16864,0,128351,2760,10160,14591,15287,20455,14940,19223,1045,163138,2794,12773,37779
2022-10-12,13,2560,6433,1937,66248,0,106201,2685,10528,3497,20232,36184,21982,88280,0,233069,4109,13022,42743
2022-05-05,9,7043,13575,5381,22911,0,131820,2044,12218,1413,18524,37826,20833,29253,2107,266109,4464,15278,40574
2022-03-19,3,738,7410,1360,9854,1914,104703,1436,12009,11124,18709,24832,17473,20636,1195,193682,3477,15302,38528
2022-05-30,9,4080,16658,4150,61144,0,133100,1372,9741,1297,19541,36444,21700,117628,1025,261013,4445,14604,43091
2022-09-06,6,3698,13138,5288,37396,0,130520,4224,11300,3639,19374,42203,21217,113376,0,244533,4412,14156,49623
2022-11-16,14,766,11610,4390,91892,165,118572,6227,13247,9887,23676,39280,24623,116364,0,257494,4975,18248,54537
2022-03-09,8,3987,18180,3046,17696,2168,136019,2197,12442,4715,24283,43421,23583,31817,2027,277221,5140,20029,46519
2022-08-30,4,902,7654,2315,19676,0,50745,669,11940,5176,19545,35495,20276,104244,0,208218,3809,13855,44418
2022-08-09,16,1452,11206,1889,68604,0,88218,835,10633,7706,20674,35949,20702,125880,0,223605,4150,13221,43643
2022-01-29,8,4414,18137,6478,13941,3607,205125,5308,14766,17159,22216,37078,21977,30337,1527,256129,4745,18185,53313
2022-08-08,6,3718,12951,4524,33572,0,99750,1274,10343,1144,18798,35240,20892,108616,0,227557,4338,13343,41150
2022-06-12,10,7890,21477,5520,89100,0,215397,4163,9766,4809,15670,27325,16166,105228,1561,198532,3792,12335,26905
