StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-07-01,09,7405,16301,6987,67532,0,124759,2203,10609,9505,24152,46097,23514,123456,1999,256637,4422,14386,38082
2022-07-01,10,7256,16145,7018,68744,0,133359,2322,10483,9096,24462,46626,23274,125660,1969,254091,4356,14112,37439
2022-07-01,11,6802,16656,7087,70880,0,140118,2364,10372,9155,24305,47525,22969,126120,1982,250886,4229,13914,37435
2022-07-01,12,6381,16662,6747,73836,0,139120,2493,10161,9476,24601,47784,22948,124388,1914,243885,4099,13217,37463
2022-07-01,13,5394,16491,6696,74084,0,134911,2588,10031,10987,25038,48004,23056,121612,1744,237965,4133,13168,38252
2022-07-01,14,4153,14977,5734,74748,0,129964,2594,10061,12236,25308,46541,22384,120180,1777,233589,4191,13194,41289
2022-07-01,15,2898,13240,4684,74960,0,115966,2586,10198,11323,25428,45167,22020,120172,1847,232882,4061,13224,44172
2022-07-01,16,1703,11746,4422,70916,0,103032,2595,10126,11520,25681,44286,22159,119488,1939,229416,3819,13109,44646
2022-07-01,17,1325,10595,3838,65628,0,90036,2532,10110,11218,25567,42490,21764,118912,1878,223377,3581,12561,46161
2022-07-01,18,1471,9831,3254,54844,0,78351,2149,10160,10209,25210,41547,21147,116704,1784,214309,3390,11853,47844
2022-07-01,19,1619,8116,3361,45700,0,68451,1844,10209,10007,24566,39080,20094,114212,1689,206240,3271,11336,48453
2022-07-01,20,1430,7657,3023,46488,0,66346,1760,10267,9379,22879,36345,18584,110020,1596,196518,3101,10986,48202
2022-07-01,21,1252,6998,3104,47628,0,66563,2070,9757,8447,21160,33585,17337,103952,1523,185457,2929,10378,46354
2022-07-01,22,1330,6557,3377,42088,0,61460,2396,9462,8159,19640,31436,16674,101776,1355,175407,2792,10133,44244
2022-07-01,23,1125,6176,3020,38556,0,61478,2248,9150,7517,18439,30081,16307,96424,1217,168058,2775,9868,42279
2022-07-02,00,1219,5574,2847,35868,0,62188,1863,8982,7375,17786,29382,16130,93100,1144,163212,2727,9755,41252
2022-07-02,01,1393,5203,2752,33320,0,62487,2025,8908,7020,17351,29050,15704,90204,1128,161877,2610,9753,40530
2022-07-02,02,1402,5038,2840,30992,0,61133,2077,9037,6975,16971,28428,15479,89096,1086,161615,2593,9782,40213
2022-07-02,03,1518,5867,3123,30840,0,64594,1914,8950,6970,16787,29292,16294,88736,1035,162672,2756,9884,39511
2022-07-02,04,2157,9055,3245,29468,0,76172,2070,9509,6519,17340,31906,17197,89048,1051,170327,3043,10552,38331
2022-07-02,05,3643,11886,3583,30588,0,97822,2632,10282,5692,17732,34494,18167,91860,1155,184276,3357,11195,36863
2022-07-02,06,5393,13384,4133,40668,0,129599,3122,10742,5723,18177,36393,18974,98336,1328,197357,3547,11379,35380
2022-07-02,07,6477,14692,4695,55752,0,180975,3363,11079,5325,18593,36889,19279,105632,1503,209071,3724,11427,33529
2022-07-02,08,7047,15645,4793,64596,0,215875,3577,11402,5062,18902,36961,19423,110780,1592,215775,3894,11699,31003
2022-07-02,09,7636,16084,4661,71452,0,230834,3921,11706,4884,19049,36689,19252,112732,1627,217829,3857,12080,29152
2022-07-02,10,8041,16109,4456,73388,0,236559,4111,12129,4788,18946,36341,19017,113772,1604,211982,3869,12169,30495
2022-07-02,11,7810,16207,4335,75236,0,232808,4176,12082,4362,18764,36294,18622,115172,1604,204724,3723,12315,31318
2022-07-02,12,7039,15398,3947,79940,0,221928,4197,12182,3101,19045,36258,18391,113184,1547,200362,3647,12094,30970
2022-07-02,13,6108,14496,3611,82120,0,202708,4157,12142,2984,19604,36735,18133,110084,1491,197999,3657,12164,32150
2022-07-02,14,4828,13740,3383,80756,0,171351,4008,11823,2584,20067,37828,17976,108232,1503,197598,3734,12289,34768
2022-07-02,15,3442,13564,2499,81796,0,126812,3423,11617,2456,20514,38484,18012,107724,1573,198074,3723,12548,38260
2022-07-02,16,1983,13640,1817,77764,0,95433,2819,11262,2408,20961,38915,17963,108384,1691,194666,3539,12548,40920
2022-07-02,17,1123,12904,1761,72280,0,80580,2299,10690,1697,21056,38019,17836,109748,1657,191610,3365,12291,43708
2022-07-02,18,762,11799,1747,55472,0,70274,1765,10359,1178,20923,37435,17770,110616,1578,184746,3192,12056,45459
2022-07-02,19,766,9577,1748,47692,0,71669,1635,10001,1163,20810,35752,17390,111248,1495,179575,3127,11816,46154
2022-07-02,20,745,8140,1515,46800,0,77394,1605,9682,1592,19471,33341,16228,108180,1431,178001,3009,11228,46395
2022-07-02,21,700,5820,1500,43720,0,77245,1555,9558,2289,18167,30621,15241,101912,1393,169793,2846,10310,45259
2022-07-02,22,622,5735,1398,40088,0,75658,1619,9176,2482,16995,28735,14489,95828,1270,160630,2738,10048,43538
2022-07-02,23,583,6420,1383,38336,0,73752,1822,8965,2570,16210,27494,14080,90812,1137,154258,2639,9939,41811
2022-07-03,00,571,7095,1359,37356,0,71955,2085,8765,2529,15741,26779,13753,86244,1053,150931,2584,9876,40755
2022-07-03,01,567,7071,1495,36568,0,67402,2035,8681,2529,15511,26336,13323,83816,1040,149267,2525,9859,39988
2022-07-03,02,579,6787,1646,36308,0,64211,2120,8480,2111,15184,25592,13036,82492,999,147006,2534,9629,39371
2022-07-03,03,832,7217,1988,35036,0,63146,2071,8237,2138,15080,25288,13477,82564,965,146142,2656,9750,38046
2022-07-03,04,1616,8925,2588,35288,0,70964,1867,8535,1950,15552,26776,14377,82004,976,150687,2893,10378,36242
2022-07-03,05,3234,11821,3679,36812,0,91014,1753,9254,1792,16021,28588,15324,82340,1035,161522,3189,10929,34139
2022-07-03,06,4894,13583,4789,48360,0,120514,1880,9781,1974,16751,30208,16075,86812,1133,175407,3424,11557,32722
2022-07-03,07,6234,15160,5435,58708,0,156851,1987,10230,2072,17363,31265,16233,92888,1279,187764,3662,11971,31555
2022-07-03,08,7025,16122,5768,61812,0,187403,1873,10443,2613,17786,32125,16381,98184,1428,194447,3799,12102,30282
2022-07-03,09,7449,16083,5892,64796,0,204840,1848,10517,2631,18116,33027,16213,101284,1520,197252,3770,12260,30080
2022-07-03,10,7676,16212,5908,67836,0,211955,1854,10716,3048,18220,33087,16164,103720,1601,196366,3822,12353,31054
2022-07-03,11,7469,15722,5833,69624,0,212216,1954,10798,3653,18315,33049,16264,106604,1657,190078,3785,12509,30757
2022-07-03,12,6905,15160,5283,73172,0,205279,1998,10769,4230,18780,33232,16149,106452,1581,186212,3713,12355,30704
2022-07-03,13,5885,13907,4585,81992,0,192562,1959,10815,4198,19344,33689,16176,103068,1505,185168,3756,12515,31668
2022-07-03,14,4854,12102,3574,90720,0,172159,1637,10823,4251,20118,34646,16570,101732,1490,187169,3880,12682,32926
2022-07-03,15,3303,12607,2279,88512,0,133637,1318,10724,4454,20817,36090,16941,101116,1575,190650,3846,12662,36711
2022-07-03,16,1673,11336,1673,86140,0,101635,1040,10339,3575,21603,36924,17112,102604,1690,192025,3652,12536,39350
2022-07-03,17,863,10707,1700,73420,0,80946,954,10063,2976,21966,36813,17406,104060,1660,192635,3494,12226,42187
2022-07-03,18,622,10245,1748,60764,0,73132,772,9927,2317,21973,37328,17676,104920,1599,189821,3334,11977,44625
2022-07-03,19,599,8554,1807,51196,0,68536,940,10018,1928,21753,35959,17534,107604,776,186920,3299,11683,45872
2022-07-03,20,623,6800,1932,51136,0,73132,745,9984,2208,20278,33415,16238,108440,713,187281,3136,11191,46338
2022-07-03,21,597,6800,2266,48468,0,73077,891,9581,2335,18519,30720,15091,102148,1355,176266,2980,10779,44500
2022-07-03,22,583,6949,2388,43132,0,66810,890,9411,2405,17120,28889,14644,96100,604,167085,2840,10752,42951
2022-07-03,23,563,7037,2102,38440,0,63934,1104,9071,2645,16318,27919,14412,91308,525,161673,2782,10633,41687
2022-07-04,00,561,6848,1636,32756,0,62384,1120,8824,2385,15963,27329,14304,88220,1012,159139,2752,10597,40781
2022-07-04,01,562,6754,1439,31632,0,59909,1241,9059,2540,15863,27368,14220,86364,1004,158557,2687,10789,40592
2022-07-04,02,563,6726,1525,30884,0,55948,1355,9461,2677,16082,28344,14914,86540,981,163460,2875,10834,40652
2022-07-04,03,795,6174,1839,30532,0,58438,1456,9886,2496,17316,32344,17766,89880,968,179540,3332,12019,40802
2022-07-04,04,1586,9366,2788,30788,0,80802,1630,10286,2667,19743,37882,20170,98608,1033,209625,3857,13307,42294
2022-07-04,05,3270,12755,4075,33664,0,108474,2140,10394,2370,20966,42952,21512,107580,1269,230248,4189,13663,44055
2022-07-04,06,4922,14456,4895,44128,0,129469,2264,10659,2234,21650,45638,21922,113468,1549,242059,4227,13878,43347
2022-07-04,07,6227,16397,5569,58068,0,144833,2319,10996,2533,22022,47316,21958,119072,1756,245493,4126,14147,41314
2022-07-04,08,7130,17356,5964,64756,0,168901,2811,11052,3209,22325,48123,22266,122996,1816,250449,4186,14042,40592
2022-07-04,09,7573,16914,6092,69524,0,194743,3202,10834,4541,22579,47157,22417,126208,1829,258026,4159,13928,38864
2022-07-04,10,7575,16460,6430,71732,0,216502,3505,11167,5701,23025,47645,22599,129328,1834,256953,4054,13800,36816
2022-07-04,11,7211,16700,6073,72900,0,225862,3655,11490,6154,23148,48834,22133,131036,1841,253796,4196,13842,35212
2022-07-04,12,6697,17347,5595,74856,0,219907,4207,11819,6002,23557,49687,22095,130196,1777,253348,4389,13813,34048
2022-07-04,13,5824,16415,5035,76824,0,207035,3575,12228,6400,23992,49838,21942,128140,1765,248480,4426,13730,35135
2022-07-04,14,4576,14911,3983,75000,0,182272,3601,12192,6154,24417,48914,21763,127344,1805,243662,4571,13505,38339
2022-07-04,15,3085,12036,2842,76104,0,145398,3452,12194,5694,24683,47135,21407,126976,1909,241357,4412,13463,42879
2022-07-04,16,1628,10833,2402,75592,0,124390,2913,11989,5099,25071,45296,21667,125604,1968,238903,4179,13483,44722
2022-07-04,17,912,10022,1926,69756,0,107682,2747,11653,4685,25031,43419,21645,125000,1808,234359,3921,12787,47395
2022-07-04,18,805,9851,1777,58960,0,91913,2921,11548,3815,24823,42447,21235,124540,1743,223365,3679,12420,49557
2022-07-04,19,1024,7732,1388,52472,0,79931,2890,11694,2864,24175,39693,20245,123508,851,214688,3488,12117,49907
2022-07-04,20,1230,6675,1617,52072,0,74050,2901,11444,2081,22756,36918,18776,120304,804,203892,3276,11786,49578
2022-07-04,21,1306,5755,1510,51684,0,63618,2777,11093,1833,21334,34098,17560,111812,1560,189024,3120,11276,47144
2022-07-04,22,1088,5729,1335,50100,0,61948,2589,10765,1936,19859,32175,16784,106232,1378,179177,2985,10917,44912
2022-07-04,23,698,5642,1283,49220,0,59933,2458,10575,1908,18711,31030,16360,99744,1252,173005,2881,10944,43313
2022-07-05,00,650,5593,1268,50332,0,59961,2286,10383,1974,18128,30453,16307,95972,1206,170900,2853,11006,42147
2022-07-05,01,639,5952,1311,50508,0,60842,2358,10188,2258,17936,30187,16119,95012,1189,172220,2862,10831,41832
2022-07-05,02,708,5749,1333,47936,0,59698,2277,10091,2396,18088,30693,16487,94276,1160,176606,2928,11281,42052
2022-07-05,03,910,6085,1526,45108,0,61203,2281,10447,2416,18993,33774,18784,97456,1147,190316,3388,12812,42120
2022-07-05,04,1555,9155,1851,41944,0,82280,2606,10724,2537,21007,38699,20578,105124,1201,217096,3913,13524,43454
2022-07-05,05,2572,12415,2558,43264,0,108797,3063,11050,2883,22069,43384,21634,113316,1413,235259,4176,13837,45279
2022-07-05,06,3338,14555,3410,52456,0,130925,3300,11327,3286,22438,45820,22166,118524,1689,247538,4355,13892,44912
2022-07-05,07,4126,16191,4042,64056,0,161313,3494,11485,3458,22720,46629,22220,124284,1873,252330,4506,13809,43020
2022-07-05,08,4712,17590,4233,71332,0,183522,3588,11681,3603,22982,47306,22647,128676,1912,259439,4573,14150,41014
2022-07-05,09,5024,18354,4290,76072,0,198370,3733,11862,4566,23269,46488,22778,132596,1904,259861,4591,14066,40162
2022-07-05,10,5215,19032,4181,78728,0,205437,3869,11748,5235,23251,47057,22462,135692,1901,260886,4644,14118,38295
2022-07-05,11,5246,18981,4254,80336,0,215165,3957,11784,5648,22799,48658,22305,137380,1926,258486,4414,14505,37267
2022-07-05,12,4997,19157,3840,83396,0,213007,3920,11828,5453,22635,49559,22307,136084,1895,255561,4287,14384,37744
2022-07-05,13,4763,18115,3299,84432,0,205607,4250,11664,5407,22420,49739,21932,133740,1944,251899,4274,13655,39225
2022-07-05,14,4405,16764,2666,83768,0,182154,3857,11403,5653,22204,48856,21598,132968,1990,247900,4441,13896,41016
2022-07-05,15,3438,14519,2250,85092,0,145715,3598,11504,6202,22250,47182,21292,131732,2104,243244,4315,14108,44540
2022-07-05,16,2174,13351,2314,89280,0,123529,3260,11164,5042,22571,46152,21443,129152,2137,240567,4031,13562,45270
2022-07-05,17,1430,11714,2066,82572,0,107378,2791,10747,4185,22576,44276,21447,127780,1979,235372,3719,13554,47216
2022-07-05,18,1145,10297,1683,74116,0,94009,2767,10547,4045,22481,43504,20909,126040,1841,225103,3428,13265,48798
2022-07-05,19,1217,8074,1496,63536,0,84214,2685,10374,3153,22092,41187,19859,124904,1741,214406,3364,12994,49361
2022-07-05,20,1272,7235,1160,63124,0,80967,2784,10475,3117,21050,38256,18613,119876,1634,204242,3171,12407,49129
2022-07-05,21,1277,6364,1388,63380,0,69656,2683,10288,2791,19920,35307,17442,111532,1544,189512,3044,11684,46719
2022-07-05,22,1255,5646,1358,60956,0,65232,2837,10096,2634,18653,33177,16645,107628,1358,181290,2927,11279,44104
2022-07-05,23,1284,5281,1252,56128,0,67212,2985,9931,3057,17598,31737,16293,102168,1210,176635,2849,11005,42577
2022-07-06,00,1224,5414,1223,54960,0,69685,3045,9713,3037,17153,30996,16214,98704,1135,173264,2834,10801,41723
2022-07-06,01,1244,5404,1465,51200,0,70255,3082,9585,3088,17041,30766,16021,97192,1128,173629,2847,10995,41305
2022-07-06,02,1238,5514,1661,47852,0,70451,3052,9836,3314,17194,31382,16366,96672,1098,178153,3001,11544,41272
2022-07-06,03,1237,6156,1869,45124,0,68409,3090,10477,2916,18062,34389,18447,99316,1078,190234,3396,12763,41401
2022-07-06,04,1668,8976,2480,45556,0,83547,3368,10887,3058,19947,38911,20181,106632,1147,216526,3854,13783,42891
2022-07-06,05,2770,13016,3976,47572,0,108737,3847,10907,3043,20584,43271,21079,114956,1390,235806,4212,14057,44693
2022-07-06,06,3867,15683,4581,56200,0,125445,3884,11024,2696,20692,45573,21186,121276,1677,243411,4355,14169,43517
2022-07-06,07,4866,16928,5357,69420,0,145832,3993,11257,2373,20882,46461,21193,125736,1845,246817,4529,14238,41421
2022-07-06,08,5768,17532,6162,74984,0,163226,4045,11349,2299,21054,47258,21578,129508,1884,255060,4526,14393,40200
2022-07-06,09,6284,17853,6472,80732,0,176085,4185,11497,2874,21155,46537,21727,131972,1911,257723,4480,14633,39078
2022-07-06,10,6751,18155,6559,82784,0,196051,4410,11587,3094,21081,47487,21775,134904,1905,258785,4490,14724,37128
2022-07-06,11,6816,17971,6422,84704,0,212000,4779,11800,5188,20852,48825,21294,135832,1909,256623,4422,14630,36178
2022-07-06,12,6531,17752,6441,86328,0,218865,4773,11759,6633,21101,49043,21492,133984,1847,253717,4397,14190,38353
2022-07-06,13,5768,17472,6161,86280,0,210410,4417,11671,7483,21482,49105,21432,130288,1841,248050,4280,13758,42324
2022-07-06,14,4564,16260,5238,85576,0,191343,4117,12021,7298,21894,48275,21171,127920,1856,242081,4337,13705,46121
2022-07-06,15,3166,14207,3837,83844,0,155443,3845,12136,6823,21935,46822,20627,127064,1988,239780,4223,13169,50555
2022-07-06,16,1821,12789,2782,85088,0,131989,3551,12091,6699,22201,45825,20745,124148,2014,238717,3985,13078,50290
2022-07-06,17,1020,10483,2169,81908,0,118492,3256,11801,7097,22225,44107,20884,123116,1833,234502,3770,12965,50474
2022-07-06,18,702,10189,1817,65928,0,109328,3191,11721,7185,22220,43504,20645,121908,1725,224285,3655,12670,51131
2022-07-06,19,704,9077,2101,55940,0,101345,3235,11658,8190,21871,40922,19628,120460,1656,214709,3483,12344,50848
2022-07-06,20,685,7830,1985,55660,0,94643,3057,11362,8467,20843,38010,18211,116464,1544,204147,3383,11672,49692
2022-07-06,21,665,6342,1991,55244,0,90363,2319,10304,9539,19681,34872,16930,108832,1493,190373,3238,11343,47926
2022-07-06,22,656,5101,1915,53184,0,90421,2046,9970,10699,18495,32903,16268,105616,1306,183036,3137,11128,45385
2022-07-06,23,605,4693,1934,52780,0,98240,1959,9821,11029,17482,31720,15853,100104,1166,179337,3076,10993,43411
2022-07-07,00,599,4575,1960,55312,0,103300,2181,9803,13006,16939,31029,15805,96636,1114,179038,3031,10985,42464
2022-07-07,01,597,4517,2057,54744,0,105717,1942,9713,13751,16771,30660,15550,94360,1104,180024,3058,10824,42010
2022-07-07,02,607,4446,2110,54360,0,105979,2521,10036,14009,16913,31282,15904,94240,1092,184406,3072,11066,42030
2022-07-07,03,839,5424,2445,53728,0,106960,2412,10340,14541,17725,34373,17997,96848,1102,197617,3539,12382,43060
2022-07-07,04,1564,8288,3198,51872,0,114120,2517,10607,14181,19516,39150,19837,104080,1161,224198,4044,13286,45801
2022-07-07,05,2958,12555,4529,54504,0,132435,3520,10834,14352,20196,43555,20652,111588,1385,241562,4171,13731,48333
2022-07-07,06,4328,14196,6201,64832,0,142975,3912,11200,15127,20342,46034,21013,117272,1658,252844,4408,14305,48093
2022-07-07,07,5323,15409,6810,83428,0,152362,3931,11472,14791,20488,46614,21101,121548,1870,260110,4658,14561,47042
2022-07-07,08,5580,16071,7050,94240,0,159562,4192,11553,15325,20933,47046,21859,124420,1945,267583,4636,14537,45960
2022-07-07,09,5675,15641,6423,99600,0,170557,3920,11441,15825,21249,46063,21814,127120,1982,268623,4666,14472,46624
2022-07-07,10,5611,15455,5770,99660,0,174907,4196,11361,16569,21533,46463,21700,130084,1982,269126,4553,14522,46907
2022-07-07,11,5409,16336,5147,97976,0,178690,4399,11362,16248,21182,47618,21229,131496,1975,264513,4435,14356,46010
2022-07-07,12,5401,14947,5108,96840,0,185897,4203,11525,15650,21319,47281,21598,130852,1902,259428,4342,14080,44060
2022-07-07,13,4798,13932,4291,97996,0,191963,3943,11648,14309,21727,47270,21352,129052,1889,254409,4353,13845,44046
2022-07-07,14,3738,14122,3344,96420,0,193336,3857,11714,13295,21860,47496,21002,128436,1862,251836,4378,13847,45756
2022-07-07,15,2465,12998,2799,99056,0,176611,3292,11786,11740,21830,46006,21002,127720,1923,251168,4271,13743,48279
2022-07-07,16,1475,11804,2287,94828,0,161108,2831,11779,10324,21903,44543,21244,126124,1965,247323,4056,13773,48743
2022-07-07,17,885,10328,2045,86420,0,150199,2367,11570,9352,21697,42908,21130,125332,1874,243993,3825,13533,49718
2022-07-07,18,894,9233,1603,74200,0,135094,2392,11338,7842,21602,41717,20845,123728,1781,232793,3601,13170,50093
2022-07-07,19,939,7522,1449,65320,0,127609,2462,11301,7035,21085,39110,19735,122180,1730,221599,3485,13247,49776
2022-07-07,20,922,6028,1257,64428,0,125456,2870,10875,6007,20108,36042,18352,118904,1648,210154,3288,12101,48761
2022-07-07,21,903,5528,1285,59204,0,125268,2985,10866,4822,19150,33154,17103,111416,1610,198588,3121,11742,46906
2022-07-07,22,842,5740,1383,56108,0,120671,2412,10521,3999,17977,31517,16549,107104,1421,188343,3070,11110,44762
2022-07-07,23,862,6495,1467,55144,0,110614,2664,10285,3088,17010,30047,16192,101380,1284,180746,2939,10730,43468
2022-07-08,00,847,7975,1537,56840,0,106396,2687,10365,2459,16513,29438,16181,97244,1211,175691,2928,10904,42551
2022-07-08,01,880,8611,1645,56120,0,98608,3246,10211,2351,16387,29056,16042,95968,1188,174778,2947,10937,42121
2022-07-08,02,871,8317,1715,55236,0,94142,3658,10124,2599,16625,29403,16319,95172,1152,179905,2978,10837,42087
2022-07-08,03,1019,7312,2068,54044,0,91406,3833,10683,2699,17446,32293,18382,97892,1121,193317,3379,12184,42285
2022-07-08,04,1510,10949,2897,52388,0,111712,3810,10894,2585,19288,36885,20310,104896,1165,221470,3824,13001,43158
2022-07-08,05,2495,14855,3880,50888,0,131803,4150,10822,2347,20015,41373,21419,112716,1378,240205,4099,13546,44878
2022-07-08,06,3681,17358,4801,61644,0,143996,4322,11027,2322,20196,42862,21710,118160,1661,247815,4280,14012,44607
2022-07-08,07,4982,19208,6028,78652,0,152181,4255,11073,2342,20228,43644,21867,123292,1848,250307,4372,13865,42365
2022-07-08,08,5941,20709,6516,81172,0,158873,4521,11245,2427,20267,43802,21948,127148,1890,253586,4431,13437,39411
2022-07-08,09,6410,22208,7341,81532,0,170427,4632,11395,2687,20596,42415,22361,130392,1868,256561,4399,13467,37404
2022-07-08,10,6550,22309,7355,80420,0,192919,4665,11645,2923,20988,42217,21608,133208,1861,252418,4419,13681,35895
2022-07-08,11,6360,21698,7466,80848,0,210637,4543,11700,3026,20690,42626,21337,135028,1853,247560,4334,13434,35518
2022-07-08,12,6188,21330,7320,79968,0,216279,4675,11573,3033,20821,43117,21355,133996,1812,245555,4166,13454,35850
2022-07-08,13,5958,19978,6641,78420,0,208175,4388,11504,2989,20676,43096,21104,131376,1721,242901,4099,13376,37179
2022-07-08,14,4882,19474,5490,78396,0,189905,3957,11412,2655,20781,42811,20980,130120,1665,239853,4166,13241,39776
2022-07-08,15,3564,17682,4404,80820,0,155971,3522,10979,2508,20876,41967,20785,129212,1789,236428,4126,12980,43932
2022-07-08,16,2443,15992,3667,80944,0,131361,3254,10761,1928,21050,41200,20790,127540,1868,231654,3869,13084,45498
2022-07-08,17,1732,14979,3373,76320,0,115175,3371,10573,1472,21102,39799,20635,126760,1788,225116,3567,12595,47864
2022-07-08,18,1283,13781,3201,66008,0,97592,3744,10367,1120,21108,38795,20116,124616,1701,213896,3334,12036,49323
2022-07-08,19,1247,12596,2696,57796,0,83861,3748,10225,876,20759,36416,19058,120824,1626,204851,3170,11597,49730
2022-07-08,20,1317,11914,2296,58384,0,76688,3885,9835,1044,19882,33891,17838,116792,1522,198539,3075,11715,49170
2022-07-08,21,1450,10483,2474,57032,0,75242,3840,9711,1236,18868,31296,16666,109544,1495,186440,2921,11388,47371
2022-07-08,22,1333,9932,2608,53604,0,69898,3432,9438,1241,17669,29508,15963,106556,1329,175741,2824,11135,45013
2022-07-08,23,1236,9802,2449,50024,0,67680,3345,9328,1426,16666,28459,15590,100912,1205,168840,2703,10874,43263
2022-07-09,00,1181,9802,2387,45888,0,68922,3423,9354,1839,16129,27814,15436,96420,1137,164564,2657,10442,42067
2022-07-09,01,1172,9926,2328,40024,0,67260,3274,9374,2377,15843,27506,15000,93032,1096,163458,2590,10327,41672
2022-07-09,02,1168,9748,2556,36660,0,68418,3404,9272,2454,15604,27097,14717,91272,1061,162941,2560,9963,41548
2022-07-09,03,1469,9986,2872,34456,0,65678,3621,9448,2815,15394,27857,15618,90552,1036,161430,2720,10204,40880
2022-07-09,04,2005,12487,3471,30936,0,71411,4305,10241,3665,16040,30519,16815,90792,1064,169211,2989,10290,39945
2022-07-09,05,3521,16362,4521,32424,0,85216,4867,10722,5103,16469,32995,17799,93192,1173,180515,3328,10713,39448
2022-07-09,06,5267,18739,5828,44164,0,109475,5307,11170,5532,16718,34331,18517,99488,1351,194649,3567,11242,39341
2022-07-09,07,6529,20157,6657,65764,0,142026,5750,11317,6031,16766,34313,18590,106656,1537,206619,3693,11562,39435
2022-07-09,08,7214,21072,7200,73544,0,165646,5595,11404,5846,16777,33795,18708,112416,1650,215082,3864,12109,37957
2022-07-09,09,7514,22027,7660,72892,0,176691,5571,11222,5120,16974,32653,18578,114996,1687,218998,3893,12252,37190
2022-07-09,10,7589,22178,8250,73220,0,196074,5412,10825,7385,17071,31948,18487,118000,1671,215046,3815,11708,34623
2022-07-09,11,7243,22234,8211,74040,0,210613,4358,10743,6095,16852,31551,17954,120036,1663,208728,3817,11681,31645
2022-07-09,12,6471,22684,7848,73812,0,209940,4307,10663,4057,16740,31605,17941,119448,1609,204097,3761,11583,30105
2022-07-09,13,5797,20948,7233,70992,0,205555,4661,10577,5297,17075,32108,18046,117188,1540,202467,3721,11411,30924
2022-07-09,14,4836,17355,5955,71192,0,199353,4366,10826,8170,17651,33024,17776,116012,1531,202938,3832,11559,33575
2022-07-09,15,3480,14493,4889,71084,0,189890,4147,10922,9922,18046,33800,17631,115728,1611,205420,3760,11813,37863
2022-07-09,16,2055,13169,3859,69904,0,162488,4007,11165,10113,18642,34334,17629,116068,1673,202551,3570,11962,40838
2022-07-09,17,1364,12060,3520,65860,0,144587,3790,10937,8798,18996,33833,17661,116312,1631,198574,3409,11889,42986
2022-07-09,18,1179,12164,3629,53984,0,137305,3744,10776,7825,19398,33364,17619,114988,1576,191133,3228,11663,44781
2022-07-09,19,1369,10739,3471,47260,0,132196,3736,10389,7175,19211,31545,17023,113952,1503,187096,3119,11247,45195
2022-07-09,20,1112,9174,2954,49148,0,127520,3603,10315,6383,18047,29473,15826,111416,1447,181903,3039,10851,45458
2022-07-09,21,879,8113,2826,47624,0,115392,3214,10249,5699,16927,27455,14756,104912,1423,170682,2931,10793,43688
2022-07-09,22,915,8065,2978,47228,0,112572,3128,10292,5158,15759,25871,14064,98864,1295,163222,2789,10529,42513
2022-07-09,23,906,7921,3319,44980,0,109832,2919,10444,4583,15023,25007,13687,93172,1196,156358,2690,10376,41062
2022-07-10,00,838,7782,3332,42804,0,105170,2790,10587,4639,14614,24256,13350,89328,1125,152438,2611,10368,40181
2022-07-10,01,889,7602,3318,37908,0,103265,2516,10650,4572,14382,23802,13031,87176,1103,150827,2542,9756,39489
2022-07-10,02,774,7469,3321,32988,0,104610,2472,10881,4739,14240,23338,12797,86000,1056,151086,2509,9827,39020
2022-07-10,03,973,7728,3502,28572,0,106286,2562,10643,4994,14123,23033,13177,85376,1024,151240,2622,10184,38082
2022-07-10,04,1582,9254,4302,25868,0,115101,3028,10702,4920,14659,24218,13857,84232,1018,155261,2905,10890,37346
2022-07-10,05,3059,13644,5196,28836,0,130847,3051,10889,5140,15022,26392,14577,84456,1084,163967,3232,11348,36837
2022-07-10,06,4889,16913,6263,42004,0,160962,3117,10921,5227,15467,27609,15438,88700,1191,179665,3461,11628,37294
2022-07-10,07,6346,18094,6848,58100,0,183391,3065,11004,5107,15870,28093,16035,94956,1369,190826,3558,12282,37677
2022-07-10,08,6630,18698,7163,66980,0,198568,3787,11262,3784,16463,28353,16409,101712,1516,197431,3552,12239,37176
2022-07-10,09,6357,19144,7138,67056,0,209906,3621,11342,3244,16774,28728,16217,105352,1613,203911,3642,12225,36205
2022-07-10,10,6199,19815,7408,67364,0,216707,3375,10841,3370,16672,28001,16238,108516,1652,201971,3657,12101,34810
2022-07-10,11,5932,20102,7135,67648,0,221609,3208,10690,3023,16352,27383,15584,112924,1706,196392,3601,11896,34117
2022-07-10,12,5619,18734,6633,68136,0,219386,3009,10838,3247,16422,27586,15322,113932,1646,193184,3555,11858,32917
2022-07-10,13,5582,17913,6461,69560,0,206843,3134,11458,2978,16419,28341,15664,111824,1549,191257,3517,11963,33203
2022-07-10,14,4890,16435,5581,69404,0,187533,2952,11743,3165,16602,29570,15996,110404,1518,191526,3645,12317,35320
2022-07-10,15,3866,12621,4181,68952,0,157250,2716,11584,3553,16988,30799,16293,110396,1566,194192,3668,12185,40455
2022-07-10,16,2524,9798,3100,66188,0,121314,2098,11320,3414,17673,31603,16426,111164,1610,194803,3522,12151,42514
