index,mapped_country_code
2022061611,9
2022061612,2
2022061613,1
2022061614,9
2022061615,9
2022061616,9
2022061617,9
2022061618,9
2022061619,1
2022061620,1
2022061621,9
2022061622,1
2022061623,1
2022061700,1
2022061701,1
2022061702,1
2022061703,1
2022061704,1
2022061705,9
2022061706,9
2022061707,9
2022061708,9
2022061709,9
2022061710,9
2022061711,9
2022061712,9
2022061713,9
2022061714,9
2022061715,9
2022061716,9
2022061717,9
2022061718,9
2022061719,1
2022061720,1
2022061721,9
2022061722,1
2022061723,1
2022061800,1
2022061801,1
2022061802,1
2022061803,1
2022061804,1
2022061805,1
2022061806,1
2022061807,9
2022061808,9
2022061809,9
2022061810,2
2022061811,2
2022061812,2
2022061813,4
2022061814,9
2022061815,9
2022061816,9
2022061817,9
2022061818,9
2022061819,4
2022061820,4
2022061821,1
2022061822,1
2022061823,1
2022061900,1
2022061901,1
2022061902,1
2022061903,1
2022061904,1
2022061905,1
2022061906,1
2022061907,1
2022061908,9
2022061909,2
2022061910,2
2022061911,2
2022061912,2
2022061913,0
2022061914,0
2022061915,0
2022061916,9
2022061917,9
2022061918,9
2022061919,9
2022061920,9
2022061921,1
2022061922,1
2022061923,1
2022062000,1
2022062001,1
2022062002,1
2022062003,1
2022062004,1
2022062005,9
2022062006,9
2022062007,9
2022062008,9
2022062009,9
2022062010,9
2022062011,9
2022062012,9
2022062013,9
2022062014,9
2022062015,9
2022062016,9
2022062017,9
2022062018,9
2022062019,9
2022062020,9
2022062021,9
2022062022,9
2022062023,1
2022062100,1
2022062101,1
2022062102,1
2022062103,1
2022062104,1
2022062105,9
2022062106,9
2022062107,9
2022062108,9
2022062109,9
2022062110,9
2022062111,9
2022062112,9
2022062113,9
2022062114,9
2022062115,9
2022062116,9
2022062117,9
2022062118,9
2022062119,9
2022062120,9
2022062121,9
2022062122,9
2022062123,1
2022062200,1
2022062201,1
2022062202,1
2022062203,1
2022062204,1
2022062205,9
2022062206,9
2022062207,9
2022062208,9
2022062209,9
2022062210,9
2022062211,9
2022062212,9
2022062213,9
2022062214,9
2022062215,9
2022062216,9
2022062217,9
2022062218,9
2022062219,9
2022062220,9
2022062221,9
2022062222,9
2022062223,1
2022062300,1
2022062301,1
2022062302,1
2022062303,1
2022062304,1
2022062305,9
2022062306,9
2022062307,9
2022062308,9
2022062309,9
2022062310,9
2022062311,9
2022062312,9
2022062313,9
2022062314,9
2022062315,9
2022062316,9
2022062317,9
2022062318,9
2022062319,9
2022062320,9
2022062321,9
2022062322,9
2022062323,1
2022062400,1
2022062401,1
2022062402,1
2022062403,1
2022062404,1
2022062405,9
2022062406,9
2022062407,9
2022062408,9
2022062409,9
2022062410,9
2022062411,3
2022062412,3
2022062413,9
2022062414,9
2022062415,9
2022062416,9
2022062417,9
2022062418,9
2022062419,9
2022062420,9
2022062421,9
2022062422,1
2022062423,1
2022062500,1
2022062501,1
2022062502,1
2022062503,1
2022062504,1
2022062505,1
2022062506,1
2022062507,9
2022062508,9
2022062509,9
2022062510,9
2022062511,9
2022062512,9
2022062513,1
2022062514,1
2022062515,1
2022062516,9
2022062517,9
2022062518,9
2022062519,1
2022062520,1
2022062521,1
2022062522,1
2022062523,1
2022062600,1
2022062601,1
2022062602,1
2022062603,1
2022062604,1
2022062605,1
2022062606,1
2022062607,1
2022062608,9
2022062609,9
2022062610,9
2022062611,9
2022062612,9
2022062613,9
2022062614,9
2022062615,9
2022062616,9
2022062617,9
2022062618,9
2022062619,9
2022062620,9
2022062621,9
2022062622,1
2022062623,1
2022062700,1
2022062701,1
2022062702,1
2022062703,1
2022062704,1
2022062705,1
2022062706,9
2022062707,9
2022062708,9
2022062709,9
2022062710,9
2022062711,9
2022062712,9
2022062713,9
2022062714,9
2022062715,9
2022062716,9
2022062717,9
2022062718,9
2022062719,9
2022062720,9
2022062721,9
2022062722,1
2022062723,1
2022062800,1
2022062801,1
2022062802,1
2022062803,1
2022062804,1
2022062805,1
2022062806,9
2022062807,9
2022062808,9
2022062809,9
2022062810,9
2022062811,9
2022062812,9
2022062813,9
2022062814,9
2022062815,9
2022062816,9
2022062817,9
2022062818,9
2022062819,9
2022062820,9
2022062821,9
2022062822,9
2022062823,1
2022062900,1
2022062901,1
2022062902,1
2022062903,1
2022062904,1
2022062905,9
2022062906,9
2022062907,9
2022062908,9
2022062909,9
2022062910,9
2022062911,9
2022062912,9
2022062913,9
2022062914,9
2022062915,9
2022062916,9
2022062917,9
2022062918,9
2022062919,9
2022062920,9
2022062921,9
2022062922,9
2022062923,1
2022063000,1
2022063001,1
2022063002,1
2022063003,1
2022063004,1
2022063005,9
2022063006,9
2022063007,9
2022063008,9
2022063009,9
2022063010,9
2022063011,9
2022063012,9
2022063013,9
2022063014,9
2022063015,9
2022063016,9
2022063017,9
2022063018,9
2022063019,9
2022063020,9
2022063021,9
2022063022,9
2022063023,1
2022070100,1
2022070101,1
2022070102,1
2022070103,1
2022070104,1
2022070105,9
2022070106,9
2022070107,9
2022070108,9
2022070109,9
2022070110,9
2022070111,9
2022070112,9
2022070113,9
2022070114,9
2022070115,9
2022070116,9
2022070117,9
2022070118,9
2022070119,9
2022070120,9
2022070121,9
2022070122,1
2022070123,1
2022070200,1
2022070201,1
2022070202,1
2022070203,1
2022070204,1
2022070205,1
2022070206,1
2022070207,9
2022070208,2
2022070209,2
2022070210,2
2022070211,2
2022070212,2
2022070213,2
2022070214,3
2022070215,9
2022070216,9
2022070217,9
2022070218,9
2022070219,9
2022070220,9
2022070221,1
2022070222,1
2022070223,1
2022070300,1
2022070301,1
2022070302,1
2022070303,1
2022070304,1
2022070305,1
2022070306,1
2022070307,1
2022070308,9
2022070309,2
2022070310,2
2022070311,2
2022070312,2
2022070313,2
2022070314,9
2022070315,9
2022070316,9
2022070317,9
2022070318,9
2022070319,1
2022070320,1
2022070321,1
2022070322,1
2022070323,1
2022070400,1
2022070401,1
2022070402,1
2022070403,1
2022070404,1
2022070405,1
2022070406,9
2022070407,9
2022070408,9
2022070409,9
2022070410,9
2022070411,9
2022070412,9
2022070413,9
2022070414,9
2022070415,9
2022070416,9
2022070417,9
2022070418,9
2022070419,1
2022070420,1
2022070421,9
2022070422,1
2022070423,1
2022070500,1
2022070501,1
2022070502,1
2022070503,1
2022070504,1
2022070505,1
2022070506,9
2022070507,9
2022070508,9
2022070509,9
2022070510,9
2022070511,9
2022070512,9
2022070513,9
2022070514,9
2022070515,9
2022070516,9
2022070517,9
2022070518,9
2022070519,9
2022070520,9
2022070521,9
2022070522,1
2022070523,1
2022070600,1
2022070601,1
2022070602,1
2022070603,1
2022070604,1
2022070605,1
2022070606,9
2022070607,9
2022070608,9
2022070609,9
2022070610,9
2022070611,3
2022070612,3
2022070613,3
2022070614,9
2022070615,9
2022070616,9
2022070617,9
2022070618,9
2022070619,9
2022070620,9
2022070621,9
2022070622,1
2022070623,1
2022070700,1
2022070701,1
2022070702,1
2022070703,1
2022070704,1
2022070705,1
2022070706,9
2022070707,9
2022070708,9
2022070709,9
2022070710,9
2022070711,9
2022070712,9
2022070713,9
2022070714,9
2022070715,9
2022070716,9
2022070717,9
2022070718,9
2022070719,9
2022070720,9
2022070721,9
2022070722,1
2022070723,1
2022070800,1
2022070801,3
2022070802,3
2022070803,3
2022070804,1
2022070805,3
2022070806,3
2022070807,9
2022070808,3
2022070809,3
2022070810,3
2022070811,3
2022070812,3
2022070813,3
2022070814,9
2022070815,9
2022070816,9
2022070817,9
2022070818,3
2022070819,3
2022070820,3
2022070821,3
2022070822,3
2022070823,3
2022070900,3
2022070901,3
2022070902,3
2022070903,3
2022070904,3
2022070905,3
2022070906,3
2022070907,3
2022070908,3
2022070909,3
2022070910,3
2022070911,2
2022070912,2
2022070913,2
2022070914,3
2022070915,3
2022070916,3
2022070917,3
2022070918,3
2022070919,3
2022070920,3
2022070921,3
2022070922,3
2022070923,1
2022071000,1
2022071001,4
2022071002,4
2022071003,4
2022071004,1
2022071005,1
2022071006,1
2022071007,1
2022071008,2
2022071009,2
2022071010,2
2022071011,2
2022071012,2
2022071013,2
2022071014,9
2022071015,9
2022071016,9
2022071017,9
2022071018,9
2022071019,9
2022071020,4
2022071021,4
2022071022,4
2022071023,4
2022071100,1
2022071101,1
2022071102,1
2022071103,1
2022071104,1
2022071105,1
2022071106,9
2022071107,9
2022071108,9
2022071109,9
2022071110,9
2022071111,9
2022071112,9
2022071113,9
2022071114,9
2022071115,9
2022071116,9
2022071117,9
2022071118,9
2022071119,9
2022071120,9
2022071121,1
2022071122,1
2022071123,1
2022071200,1
2022071201,1
2022071202,1
2022071203,1
2022071204,1
2022071205,1
2022071206,1
2022071207,1
2022071208,9
2022071209,9
2022071210,9
2022071211,9
2022071212,9
2022071213,9
2022071214,9
2022071215,9
2022071216,9
2022071217,9
2022071218,9
2022071219,9
2022071220,4
2022071221,4
2022071222,1
2022071223,1
2022071300,1
2022071301,1
2022071302,1
2022071303,1
2022071304,1
2022071305,1
2022071306,1
2022071307,9
2022071308,9
2022071309,3
2022071310,3
2022071311,3
2022071312,3
2022071313,3
2022071314,3
2022071315,3
2022071316,3
2022071317,3
2022071318,3
2022071319,3
2022071320,4
2022071321,3
2022071322,4
2022071323,4
2022071400,4
2022071401,4
2022071402,4
2022071403,4
2022071404,1
2022071405,1
2022071406,9
2022071407,9
2022071408,3
2022071409,3
2022071410,3
2022071411,3
2022071412,3
2022071413,3
2022071414,3
2022071415,3
2022071416,3
2022071417,3
2022071418,3
2022071419,3
2022071420,4
2022071421,4
2022071422,4
2022071423,4
2022071500,4
2022071501,4
2022071502,4
2022071503,3
2022071504,3
2022071505,3
2022071506,3
2022071507,3
2022071508,3
2022071509,3
2022071510,3
2022071511,3
2022071512,3
2022071513,3
2022071514,3
2022071515,3
2022071516,3
2022071517,3
2022071518,9
2022071519,9
2022071520,4
2022071521,4
2022071522,4
2022071523,4
2022071600,4
2022071601,4
2022071602,4
2022071603,4
2022071604,3
2022071605,3
2022071606,3
2022071607,3
2022071608,2
2022071609,2
2022071610,2
2022071611,2
2022071612,2
2022071613,2
2022071614,2
2022071615,3
2022071616,3
2022071617,3
2022071618,3
2022071619,3
2022071620,3
2022071621,3
2022071622,4
2022071623,4
2022071700,4
2022071701,3
2022071702,3
2022071703,1
2022071704,1
2022071705,1
2022071706,3
2022071707,3
2022071708,3
2022071709,2
2022071710,2
2022071711,2
2022071712,2
2022071713,2
2022071714,3
2022071715,9
2022071716,9
2022071717,9
2022071718,9
2022071719,1
2022071720,1
2022071721,9
2022071722,1
2022071723,1
2022071800,1
2022071801,1
2022071802,1
2022071803,1
2022071804,1
2022071805,1
2022071806,1
2022071807,1
2022071808,1
2022071809,1
2022071810,1
2022071811,1
2022071812,1
2022071813,1
2022071814,1
2022071815,1
2022071816,1
2022071817,1
2022071818,1
2022071819,1
2022071820,1
2022071821,1
2022071822,1
2022071823,1
2022071900,1
2022071901,1
2022071902,1
2022071903,1
2022071904,1
2022071905,1
2022071906,1
2022071907,1
2022071908,1
2022071909,1
2022071910,1
2022071911,1
2022071912,1
2022071913,1
2022071914,1
2022071915,1
2022071916,1
2022071917,1
2022071918,1
2022071919,1
2022071920,1
2022071921,1
2022071922,1
2022071923,1
2022072000,1
2022072001,1
2022072002,1
2022072003,1
2022072004,1
2022072005,1
2022072006,1
2022072007,1
2022072008,1
2022072009,1
2022072010,1
2022072011,1
2022072012,1
2022072013,1
2022072014,1
2022072015,1
2022072016,1
2022072017,1
2022072018,1
2022072019,1
2022072020,1
2022072021,1
2022072022,4
2022072023,1
2022072100,1
2022072101,4
2022072102,4
2022072103,1
2022072104,1
2022072105,1
2022072106,1
2022072107,1
2022072108,1
2022072109,1
2022072110,1
2022072111,1
2022072112,1
2022072113,1
2022072114,1
2022072115,1
2022072116,1
2022072117,1
2022072118,1
2022072119,1
2022072120,1
2022072121,1
2022072122,1
2022072123,1
2022072200,1
2022072201,1
2022072202,1
2022072203,1
2022072204,1
2022072205,1
2022072206,1
2022072207,1
2022072208,1
2022072209,1
2022072210,1
2022072211,1
2022072212,1
2022072213,1
2022072214,1
2022072215,1
2022072216,1
2022072217,1
2022072218,1
2022072219,1
2022072220,1
2022072221,1
2022072222,1
2022072223,1
2022072300,1
2022072301,1
2022072302,1
2022072303,1
2022072304,1
2022072305,1
2022072306,1
2022072307,1
2022072308,1
2022072309,1
2022072310,1
2022072311,1
2022072312,1
2022072313,1
2022072314,1
2022072315,1
2022072316,1
2022072317,1
2022072318,1
2022072319,1
2022072320,1
2022072321,1
2022072322,1
2022072323,1
2022072400,1
2022072401,1
2022072402,1
2022072403,1
2022072404,1
2022072405,1
2022072406,1
2022072407,1
2022072408,2
2022072409,2
2022072410,2
2022072411,2
2022072412,2
2022072413,2
2022072414,1
2022072415,1
2022072416,1
2022072417,1
2022072418,1
2022072419,4
2022072420,4
2022072421,1
2022072422,1
2022072423,1
2022072500,1
2022072501,1
2022072502,1
2022072503,1
2022072504,1
2022072505,1
2022072506,1
2022072507,1
2022072508,1
2022072509,1
2022072510,1
2022072511,1
2022072512,1
2022072513,1
2022072514,1
2022072515,1
2022072516,1
2022072517,1
2022072518,1
2022072519,1
2022072520,1
2022072521,1
2022072522,1
2022072523,1
2022072600,1
2022072601,3
2022072602,3
2022072603,3
2022072604,3
2022072605,3
2022072606,3
2022072607,3
2022072608,3
2022072609,3
2022072610,3
2022072611,3
2022072612,3
2022072613,3
2022072614,1
2022072615,1
2022072616,3
2022072617,3
2022072618,3
2022072619,3
2022072620,3
2022072621,3
2022072622,3
2022072623,3
2022072700,3
2022072701,3
2022072702,3
2022072703,3
2022072704,3
2022072705,3
2022072706,3
2022072707,3
2022072708,3
2022072709,3
2022072710,3
2022072711,1
2022072712,1
2022072713,1
2022072714,1
2022072715,1
2022072716,1
2022072717,1
2022072718,1
2022072719,1
2022072720,1
2022072721,1
2022072722,1
2022072723,1
2022072800,1
2022072801,1
2022072802,1
2022072803,1
2022072804,1
2022072805,1
2022072806,1
2022072807,1
2022072808,1
2022072809,1
2022072810,1
2022072811,1
2022072812,1
2022072813,1
2022072814,1
2022072815,1
2022072816,1
2022072817,1
2022072818,1
2022072819,1
2022072820,1
2022072821,1
2022072822,1
2022072823,1
2022072900,1
2022072901,1
2022072902,1
2022072903,1
2022072904,1
2022072905,1
2022072906,1
2022072907,1
2022072908,1
2022072909,1
2022072910,1
2022072911,1
2022072912,1
2022072913,1
2022072914,1
2022072915,1
2022072916,1
2022072917,1
2022072918,1
2022072919,1
2022072920,1
2022072921,1
2022072922,1
2022072923,1
2022073000,1
2022073001,1
2022073002,1
2022073003,1
2022073004,1
2022073005,1
2022073006,1
2022073007,1
2022073008,1
2022073009,1
2022073010,1
2022073011,1
2022073012,1
2022073013,1
2022073014,1
2022073015,1
2022073016,1
2022073017,1
2022073018,1
2022073019,1
2022073020,1
2022073021,1
2022073022,1
2022073023,1
2022073100,1
2022073101,1
2022073102,1
2022073103,1
2022073104,1
2022073105,1
2022073106,1
2022073107,1
2022073108,1
2022073109,1
2022073110,1
2022073111,1
2022073112,1
2022073113,1
2022073114,1
2022073115,1
2022073116,1
2022073117,1
2022073118,1
2022073119,1
2022073120,1
2022073121,1
2022073122,1
2022073123,1
2022080100,1
2022080101,1
2022080102,1
2022080103,1
2022080104,1
2022080105,1
2022080106,1
2022080107,1
2022080108,1
2022080109,1
2022080110,1
2022080111,1
2022080112,1
2022080113,1
2022080114,1
2022080115,1
2022080116,1
2022080117,1
2022080118,1
2022080119,1
2022080120,1
2022080121,1
2022080122,1
2022080123,1
2022080200,1
2022080201,1
2022080202,1
2022080203,1
2022080204,1
2022080205,1
2022080206,1
2022080207,1
2022080208,1
2022080209,1
2022080210,1
2022080211,1
2022080212,1
2022080213,1
2022080214,1
2022080215,1
2022080216,1
2022080217,1
2022080218,1
2022080219,1
2022080220,4
2022080221,1
2022080222,1
2022080223,1
2022080300,1
2022080301,1
2022080302,1
2022080303,1
2022080304,1
2022080305,1
2022080306,1
2022080307,1
2022080308,1
2022080309,1
2022080310,1
2022080311,1
2022080312,1
2022080313,1
2022080314,1
2022080315,1
2022080316,1
2022080317,1
2022080318,1
2022080319,1
2022080320,1
2022080321,1
2022080322,1
2022080323,1
2022080400,1
2022080401,1
2022080402,1
2022080403,1
2022080404,1
2022080405,1
2022080406,1
2022080407,1
2022080408,1
2022080409,1
2022080410,1
2022080411,1
2022080412,1
2022080413,1
2022080414,1
2022080415,1
2022080416,1
2022080417,1
2022080418,1
2022080419,1
2022080420,1
2022080421,1
2022080422,1
2022080423,1
2022080500,1
2022080501,1
2022080502,1
2022080503,1
2022080504,1
2022080505,1
2022080506,1
2022080507,1
2022080508,1
2022080509,1
2022080510,1
2022080511,1
2022080512,1
2022080513,1
2022080514,1
2022080515,1
2022080516,1
2022080517,1
2022080518,1
2022080519,1
2022080520,1
2022080521,1
2022080522,3
2022080523,3
2022080600,3
2022080601,3
2022080602,4
2022080603,1
2022080604,1
2022080605,3
2022080606,3
2022080607,3
2022080608,3
2022080609,3
2022080610,3
2022080611,3
2022080612,3
2022080613,3
2022080614,1
2022080615,1
2022080616,1
2022080617,1
2022080618,1
2022080619,1
2022080620,1
2022080621,1
2022080622,1
2022080623,1
2022080700,1
2022080701,1
2022080702,1
2022080703,1
2022080704,1
2022080705,1
2022080706,1
2022080707,1
2022080708,1
2022080709,2
2022080710,2
2022080711,2
2022080712,2
2022080713,1
2022080714,1
2022080715,1
2022080716,1
2022080717,1
2022080718,1
2022080719,1
2022080720,1
2022080721,1
2022080722,1
2022080723,1
2022080800,1
2022080801,1
2022080802,1
2022080803,1
2022080804,1
2022080805,1
2022080806,1
2022080807,1
2022080808,1
2022080809,1
2022080810,1
2022080811,1
2022080812,1
2022080813,1
2022080814,1
2022080815,1
2022080816,1
2022080817,1
2022080818,1
2022080819,1
2022080820,1
2022080821,1
2022080822,1
2022080823,1
2022080900,1
2022080901,1
2022080902,1
2022080903,1
2022080904,1
2022080905,1
2022080906,1
2022080907,1
2022080908,1
2022080909,1
2022080910,1
2022080911,1
2022080912,1
2022080913,1
2022080914,1
2022080915,1
2022080916,1
2022080917,1
2022080918,1
2022080919,1
2022080920,1
2022080921,1
2022080922,1
2022080923,1
2022081000,1
2022081001,1
2022081002,1
2022081003,1
2022081004,1
2022081005,1
2022081006,1
2022081007,1
2022081008,1
2022081009,1
2022081010,1
2022081011,1
2022081012,1
2022081013,1
2022081014,1
2022081015,1
2022081016,1
2022081017,1
2022081018,1
2022081019,1
2022081020,1
2022081021,1
2022081022,1
2022081023,1
2022081100,1
2022081101,1
2022081102,1
2022081103,1
2022081104,1
2022081105,1
2022081106,1
2022081107,1
2022081108,1
2022081109,1
2022081110,1
2022081111,1
2022081112,1
2022081113,1
2022081114,1
2022081115,1
2022081116,1
2022081117,1
2022081118,1
2022081119,1
2022081120,1
2022081121,1
2022081122,1
2022081123,1
2022081200,1
2022081201,1
2022081202,1
2022081203,1
2022081204,1
2022081205,1
2022081206,1
2022081207,1
2022081208,1
2022081209,1
2022081210,1
2022081211,1
2022081212,1
2022081213,1
2022081214,1
2022081215,1
2022081216,1
2022081217,1
2022081218,1
2022081219,1
2022081220,1
2022081221,1
2022081222,1
2022081223,1
2022081300,1
2022081301,1
2022081302,1
2022081303,1
2022081304,1
2022081305,1
2022081306,1
2022081307,1
2022081308,1
2022081309,1
2022081310,1
2022081311,1
2022081312,1
2022081313,1
2022081314,1
2022081315,1
2022081316,1
2022081317,1
2022081318,1
2022081319,1
2022081320,1
2022081321,1
2022081322,1
2022081323,1
2022081400,1
2022081401,1
2022081402,1
2022081403,1
2022081404,1
2022081405,1
2022081406,1
2022081407,1
2022081408,1
2022081409,2
2022081410,2
2022081411,2
2022081412,2
2022081413,1
2022081414,1
2022081415,1
2022081416,1
2022081417,1
2022081418,1
2022081419,1
2022081420,1
2022081421,1
2022081422,1
2022081423,1
2022081500,1
2022081501,1
2022081502,1
2022081503,1
2022081504,1
2022081505,1
2022081506,1
2022081507,1
2022081508,1
2022081509,1
2022081510,1
2022081511,1
2022081512,1
2022081513,1
2022081514,1
2022081515,1
2022081516,1
2022081517,1
2022081518,1
2022081519,1
2022081520,1
2022081521,1
2022081522,1
2022081523,1
2022081600,1
2022081601,1
2022081602,1
2022081603,1
2022081604,1
2022081605,1
2022081606,1
2022081607,1
2022081608,1
2022081609,1
2022081610,1
2022081611,1
2022081612,1
2022081613,1
2022081614,1
2022081615,1
2022081616,1
2022081617,1
2022081618,1
2022081619,1
2022081620,1
2022081621,1
2022081622,1
2022081623,1
2022081700,1
2022081701,1
2022081702,1
2022081703,1
2022081704,1
2022081705,1
2022081706,1
2022081707,1
2022081708,1
2022081709,1
2022081710,1
2022081711,1
2022081712,1
2022081713,1
2022081714,1
2022081715,1
2022081716,1
2022081717,1
2022081718,1
2022081719,1
2022081720,1
2022081721,1
2022081722,1
2022081723,1
2022081800,1
2022081801,1
2022081802,1
2022081803,1
2022081804,1
2022081805,1
2022081806,1
2022081807,1
2022081808,1
2022081809,1
2022081810,1
2022081811,1
2022081812,1
2022081813,1
2022081814,1
2022081815,1
2022081816,1
2022081817,1
2022081818,1
2022081819,1
2022081820,1
2022081821,1
2022081822,1
2022081823,1
2022081900,1
2022081901,1
2022081902,1
2022081903,1
2022081904,1
2022081905,1
2022081906,1
2022081907,1
2022081908,1
2022081909,1
2022081910,1
2022081911,1
2022081912,1
2022081913,1
2022081914,1
2022081915,1
2022081916,1
2022081917,1
2022081918,1
2022081919,1
2022081920,1
2022081921,1
2022081922,1
2022081923,1
2022082000,1
2022082001,1
2022082002,1
2022082003,1
2022082004,1
2022082005,1
2022082006,1
2022082007,1
2022082008,1
2022082009,1
2022082010,1
2022082011,1
2022082012,1
2022082013,1
2022082014,1
2022082015,1
2022082016,1
2022082017,1
2022082018,1
2022082019,1
2022082020,1
2022082021,1
2022082022,1
2022082023,1
2022082100,1
2022082101,1
2022082102,1
2022082103,1
2022082104,1
2022082105,1
2022082106,1
2022082107,1
2022082108,1
2022082109,1
2022082110,2
2022082111,2
2022082112,2
2022082113,1
2022082114,1
2022082115,1
2022082116,1
2022082117,1
2022082118,1
2022082119,1
2022082120,1
2022082121,1
2022082122,1
2022082123,1
2022082200,1
2022082201,1
2022082202,1
2022082203,1
2022082204,1
2022082205,1
2022082206,1
2022082207,1
2022082208,1
2022082209,1
2022082210,1
2022082211,1
2022082212,1
2022082213,1
2022082214,1
2022082215,1
2022082216,1
2022082217,1
2022082218,1
2022082219,1
2022082220,1
2022082221,1
2022082222,1
2022082223,1
2022082300,1
2022082301,1
2022082302,1
2022082303,1
2022082304,1
2022082305,1
2022082306,1
2022082307,1
2022082308,1
2022082309,1
2022082310,1
2022082311,1
2022082312,1
2022082313,1
2022082314,1
2022082315,1
2022082316,1
2022082317,1
2022082318,1
2022082319,1
2022082320,1
2022082321,1
2022082322,1
2022082323,1
2022082400,1
2022082401,1
2022082402,1
2022082403,1
2022082404,1
2022082405,1
2022082406,1
2022082407,1
2022082408,1
2022082409,1
2022082410,1
2022082411,1
2022082412,1
2022082413,1
2022082414,1
2022082415,1
2022082416,1
2022082417,1
2022082418,1
2022082419,1
2022082420,1
2022082421,1
2022082422,1
2022082423,1
2022082500,1
2022082501,1
2022082502,1
2022082503,1
2022082504,1
2022082505,1
2022082506,1
2022082507,1
2022082508,1
2022082509,1
2022082510,1
2022082511,1
2022082512,1
2022082513,1
2022082514,1
2022082515,1
2022082516,1
2022082517,1
2022082518,1
2022082519,1
2022082520,1
2022082521,1
2022082522,1
2022082523,1
2022082600,1
2022082601,1
2022082602,1
2022082603,1
2022082604,1
2022082605,1
2022082606,1
2022082607,1
2022082608,1
2022082609,1
2022082610,1
2022082611,1
2022082612,1
2022082613,1
2022082614,1
2022082615,1
2022082616,1
2022082617,1
2022082618,1
2022082619,1
2022082620,1
2022082621,1
2022082622,1
2022082623,1
2022082700,1
2022082701,1
2022082702,1
2022082703,1
2022082704,1
2022082705,1
2022082706,1
2022082707,1
2022082708,1
2022082709,1
2022082710,1
2022082711,1
2022082712,1
2022082713,1
2022082714,1
2022082715,1
2022082716,1
2022082717,1
2022082718,1
2022082719,1
2022082720,1
2022082721,1
2022082722,1
2022082723,1
2022082800,1
2022082801,1
2022082802,4
2022082803,4
2022082804,1
2022082805,1
2022082806,1
2022082807,1
2022082808,1
2022082809,1
2022082810,2
2022082811,2
2022082812,2
2022082813,2
2022082814,1
2022082815,1
2022082816,1
2022082817,1
2022082818,4
2022082819,4
2022082820,4
2022082821,4
2022082822,4
2022082823,4
2022082900,4
2022082901,4
2022082902,4
2022082903,4
2022082904,1
2022082905,1
2022082906,1
2022082907,1
2022082908,1
2022082909,1
2022082910,1
2022082911,1
2022082912,1
2022082913,1
2022082914,1
2022082915,1
2022082916,1
2022082917,1
2022082918,1
2022082919,1
2022082920,1
2022082921,1
2022082922,1
2022082923,1
2022083000,1
2022083001,1
2022083002,1
2022083003,1
2022083004,1
2022083005,1
2022083006,1
2022083007,1
2022083008,1
2022083009,1
2022083010,1
2022083011,1
2022083012,1
2022083013,1
2022083014,1
2022083015,1
2022083016,1
2022083017,1
2022083018,1
2022083019,1
2022083020,1
2022083021,1
2022083022,1
2022083023,1
2022083100,1
2022083101,1
2022083102,1
2022083103,1
2022083104,1
2022083105,1
2022083106,1
2022083107,1
2022083108,1
2022083109,1
2022083110,1
2022083111,1
2022083112,1
2022083113,1
2022083114,1
2022083115,1
2022083116,1
2022083117,1
2022083118,1
2022083119,1
2022083120,1
2022083121,1
2022083122,1
2022083123,1
2022090100,1
2022090101,1
2022090102,1
2022090103,1
2022090104,1
2022090105,1
2022090106,1
2022090107,1
2022090108,1
2022090109,1
2022090110,1
2022090111,1
2022090112,1
2022090113,1
2022090114,1
2022090115,1
2022090116,1
2022090117,1
2022090118,1
2022090119,1
2022090120,1
2022090121,1
2022090122,1
2022090123,1
2022090200,1
2022090201,1
2022090202,1
2022090203,1
2022090204,1
2022090205,1
2022090206,1
2022090207,1
2022090208,1
2022090209,1
2022090210,1
2022090211,1
2022090212,1
2022090213,1
2022090214,1
2022090215,1
2022090216,1
2022090217,1
2022090218,1
2022090219,1
2022090220,1
2022090221,1
2022090222,1
2022090223,1
2022090300,1
2022090301,1
2022090302,1
2022090303,1
2022090304,1
2022090305,1
2022090306,1
2022090307,1
2022090308,1
2022090309,2
2022090310,2
2022090311,2
2022090312,1
2022090313,1
2022090314,1
2022090315,1
2022090316,1
2022090317,1
2022090318,1
2022090319,1
2022090320,1
2022090321,1
2022090322,1
2022090323,1
2022090400,1
2022090401,1
2022090402,1
2022090403,1
2022090404,1
2022090405,1
2022090406,1
2022090407,1
2022090408,1
2022090409,1
2022090410,2
2022090411,2
2022090412,2
2022090413,1
2022090414,1
2022090415,1
2022090416,1
2022090417,1
2022090418,1
2022090419,1
2022090420,1
2022090421,1
2022090422,1
2022090423,1
2022090500,1
2022090501,1
2022090502,1
2022090503,1
2022090504,1
2022090505,1
2022090506,1
2022090507,1
2022090508,1
2022090509,1
2022090510,3
2022090511,3
2022090512,3
2022090513,1
2022090514,1
2022090515,1
2022090516,1
2022090517,1
2022090518,1
2022090519,1
2022090520,1
2022090521,1
2022090522,1
2022090523,1
2022090600,1
2022090601,1
2022090602,1
2022090603,1
2022090604,1
2022090605,1
2022090606,1
2022090607,3
2022090608,3
2022090609,3
2022090610,3
2022090611,3
2022090612,1
2022090613,1
2022090614,1
2022090615,1
2022090616,1
2022090617,1
2022090618,1
2022090619,1
2022090620,1
2022090621,1
2022090622,1
2022090623,1
2022090700,1
2022090701,1
2022090702,1
2022090703,1
2022090704,1
2022090705,1
2022090706,1
2022090707,1
2022090708,1
2022090709,1
2022090710,1
2022090711,1
2022090712,1
2022090713,1
2022090714,1
2022090715,1
2022090716,1
